"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"DDB_G0289877",177786.464443418,-0.410034432342289,0.123055098852171,-3.03485661828884,0.00240650063265599,0.021681945635131,"FDR 0.05"
"DDB_G0289879",12.034133244486,-0.030654210260959,0.166572546757039,-0.667043331644405,0.504744455560006,0.712565303126514,"not sig."
"DDB_G0289881",32.9758097110133,0.0737419935929378,0.168807651862098,-0.0711267555322648,0.943296874257297,0.971898326191094,"not sig."
"DDB_G0289883",117.522840421834,0.327077303506795,0.155393654979564,0.52986501732389,0.596205522410733,0.776480827974359,"not sig."
"DDB_G0289891",212.98242110893,-0.0244722328877427,0.109261833809361,-0.218992938712345,0.826655548361936,0.909823828677038,"not sig."
"DDB_G0289893",1686.41543504873,0.0192137882891345,0.0797804414770169,0.377587877527591,0.705736771500255,0.841068374170873,"not sig."
"DDB_G0289907",29.0385653727647,0.164057901928807,0.165437500023179,-0.116208267971537,0.907487484256897,0.951730071357857,"not sig."
"DDB_G0289909",75.9845384052272,0.161022056184205,0.150139615560256,1.06985291085241,0.284685521670056,0.512877508743393,"not sig."
"DDB_G0289913",6.62685067324793,0.038118959274053,0.154392078365281,-0.103266581127989,0.917751398180476,0.957635398853,"not sig."
"DDB_G0289917",763.674018086718,0.679172383896207,0.129327364106087,5.28654798891013,1.24646127870134e-07,1.22079884061043e-05,"FDR 0.05"
"DDB_G0289919",2.69099595402003,0.169040813158307,0.122684503856434,0.278222276400458,0.780841735590268,NA,NA
"DDB_G0289921",154.928577141948,0.499668201580075,0.132396013016449,3.39645791944608,0.000682640527125474,0.00947163731386595,"FDR 0.05"
"DDB_G0289923",3299.14489852309,-0.542574361730135,0.121583153361049,-4.44660599685456,8.72376309044799e-06,0.000389926138983242,"FDR 0.05"
"DDB_G0289931",11.6907544761444,0.182271509895699,0.165540014367749,1.41261013102339,0.157770388581088,0.356044947829488,"not sig."
"DDB_G0289933",280.987034783976,0.101367681455894,0.0973170827803497,1.03399985377209,0.301136231594042,0.528448382803626,"not sig."
"DDB_G0289935",807.610542858553,0.168457287158864,0.0959340663590169,1.67747675611314,0.093449291005848,0.254153984849292,"not sig."
"DDB_G0289941",3263.5698246259,-0.0449943998714648,0.116252383646709,-0.290962431658848,0.771080052191712,0.879800223814031,"not sig."
"DDB_G0289943",376.970675130572,0.531806030639865,0.138263354708986,4.12597801627602,3.69162533340318e-05,0.00116854680230348,"FDR 0.05"
"DDB_G0289945",112.335771703625,-0.379565884229477,0.148650773818154,-2.86010223999565,0.00423504449241462,0.0315642465635383,"FDR 0.05"
